level,name,mean,std,min,max,num_trials,hardware,device,source_file
level1,71_conv_transposed_2D__asymmetric_input__square_kernel.py,0.625,0.0499,0.578,1.06,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,72_conv_transposed_3D_asymmetric_input_asymmetric_kernel___strided_padded_grouped_.py,25.4,0.128,25.2,25.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,73_conv_transposed_3D_asymmetric_input_square_kernel__strided_padded__grouped.py,4.23,0.0502,4.18,4.48,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,74_conv_transposed_1D_dilated.py,0.278,0.0443,0.17,0.428,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,75_conv_transposed_2D_asymmetric_input_asymmetric_kernel_strided__grouped____padded____dilated__.py,6.4,0.0813,6.31,6.73,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,76_conv_standard_1D_dilated_strided__.py,0.107,0.016,0.085,0.162,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,77_conv_transposed_3D_square_input_square_kernel___padded____dilated____strided__.py,5.46,0.0737,5.36,5.78,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,78_conv_transposed_2D_asymmetric_input_asymmetric_kernel___padded__.py,0.697,0.018,0.676,0.778,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,79_conv_transposed_1D_asymmetric_input_square_kernel___padded____strided____dilated__.py,0.128,0.0601,0.0902,0.641,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,80_conv_standard_2D_square_input_asymmetric_kernel___dilated____padded__.py,0.483,0.026,0.46,0.712,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,81_conv_transposed_2D_asymmetric_input_square_kernel___dilated____padded____strided__.py,2.03,0.0349,1.99,2.27,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,82_conv_depthwise_2D_square_input_square_kernel.py,0.0952,0.0211,0.0747,0.217,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,83_conv_depthwise_2D_square_input_asymmetric_kernel.py,0.104,0.0158,0.0819,0.158,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,84_conv_depthwise_2D_asymmetric_input_square_kernel.py,0.1,0.0404,0.0613,0.409,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,85_conv_depthwise_2D_asymmetric_input_asymmetric_kernel.py,0.0945,0.0243,0.0633,0.271,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,86_conv_depthwise_separable_2D.py,0.466,0.0585,0.368,0.695,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,87_conv_pointwise_2D.py,0.302,0.0143,0.278,0.39,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,88_MinGPTNewGelu.py,0.0808,0.0171,0.0608,0.186,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,89_cumsum.py,0.0825,0.0203,0.033,0.159,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,90_cumprod.py,0.0802,0.0179,0.0476,0.142,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,91_cumsum_reverse.py,0.177,0.0379,0.103,0.321,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,92_cumsum_exclusive.py,0.0846,0.0373,0.0361,0.345,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,93_masked_cumsum.py,0.0765,0.0288,0.0261,0.244,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,94_MSELoss.py,0.113,0.026,0.0821,0.201,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,95_CrossEntropyLoss.py,0.102,0.0218,0.0824,0.193,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,96_HuberLoss.py,0.102,0.0249,0.0776,0.191,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,97_CosineSimilarityLoss.py,0.118,0.041,0.0804,0.301,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,98_KLDivLoss.py,0.158,0.0894,0.0525,0.681,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,99_TripletMarginLoss.py,0.106,0.0257,0.043,0.166,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level1,100_HingeLoss.py,0.0838,0.0219,0.0286,0.191,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,1_Conv2D_ReLU_BiasAdd.py,0.127,0.0265,0.0924,0.252,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,2_ConvTranspose2d_BiasAdd_Clamp_Scaling_Clamp_Divide.py,0.261,0.0265,0.233,0.488,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,3_ConvTranspose3d_Sum_LayerNorm_AvgPool_GELU.py,49.5,0.232,49.1,50.6,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,4_Conv2d_Mish_Mish.py,0.156,0.0612,0.0939,0.637,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,5_ConvTranspose2d_Subtract_Tanh.py,0.191,0.0322,0.162,0.386,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,6_Conv3d_Softmax_MaxPool_MaxPool.py,0.999,0.0529,0.955,1.36,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,7_Conv3d_ReLU_LeakyReLU_GELU_Sigmoid_BiasAdd.py,0.594,0.0418,0.553,0.9,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,8_Conv3d_Divide_Max_GlobalAvgPool_BiasAdd_Sum.py,0.87,0.053,0.833,1.19,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,9_Matmul_Subtract_Multiply_ReLU.py,0.24,0.0344,0.154,0.378,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,10_ConvTranspose2d_MaxPool_Hardtanh_Mean_Tanh.py,0.242,0.0331,0.208,0.376,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,11_ConvTranspose2d_BatchNorm_Tanh_MaxPool_GroupNorm.py,1.07,0.239,0.842,1.53,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,12_Gemm_Multiply_LeakyReLU.py,0.202,0.0551,0.135,0.46,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,13_ConvTranspose3d_Mean_Add_Softmax_Tanh_Scaling.py,2.92,0.0601,2.87,3.24,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,14_Gemm_Divide_Sum_Scaling.py,0.202,0.044,0.118,0.509,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,15_ConvTranspose3d_BatchNorm_Subtract.py,3.68,0.0494,3.61,4.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,16_ConvTranspose2d_Mish_Add_Hardtanh_Scaling.py,0.226,0.0287,0.197,0.407,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,17_Conv2d_InstanceNorm_Divide.py,0.157,0.0357,0.106,0.302,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,18_Matmul_Sum_Max_AvgPool_LogSumExp_LogSumExp.py,0.235,0.0497,0.143,0.527,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,19_ConvTranspose2d_GELU_GroupNorm.py,1.09,0.0625,0.961,1.53,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,20_ConvTranspose3d_Sum_ResidualAdd_Multiply_ResidualAdd.py,5.92,0.0878,5.82,6.32,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,21_Conv2d_Add_Scale_Sigmoid_GroupNorm.py,0.173,0.0281,0.107,0.277,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,22_Matmul_Scale_ResidualAdd_Clamp_LogSumExp_Mish.py,0.163,0.0583,0.102,0.539,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,23_Conv3d_GroupNorm_Mean.py,0.681,0.0205,0.622,0.85,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,24_Conv3d_Min_Softmax.py,0.546,0.0272,0.506,0.682,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,25_Conv2d_Min_Tanh_Tanh.py,0.154,0.0281,0.113,0.268,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,26_ConvTranspose3d_Add_HardSwish.py,12.3,1.01,11.9,17.5,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,27_Conv3d_HardSwish_ReLU_Softmax_Mean.py,0.58,0.023,0.551,0.72,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,28_BMM_InstanceNorm_Sum_ResidualAdd_Multiply.py,0.394,0.0855,0.262,1.16,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,29_Matmul_Mish_Mish.py,0.191,0.0381,0.117,0.272,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,30_Gemm_GroupNorm_Hardtanh.py,0.218,0.0484,0.149,0.655,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,31_Conv2d_Min_Add_Multiply.py,0.149,0.0411,0.116,0.458,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,32_Conv2d_Scaling_Min.py,0.128,0.0223,0.0862,0.197,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,33_Gemm_Scale_BatchNorm.py,0.326,0.0661,0.179,0.539,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,34_ConvTranspose3d_LayerNorm_GELU_Scaling.py,94.2,0.359,93.8,97.1,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,35_Conv2d_Subtract_HardSwish_MaxPool_Mish.py,0.176,0.0228,0.138,0.239,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,36_ConvTranspose2d_Min_Sum_GELU_Add.py,0.327,0.156,0.204,1.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,37_Matmul_Swish_Sum_GroupNorm.py,0.173,0.0347,0.109,0.258,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,38_ConvTranspose3d_AvgPool_Clamp_Softmax_Multiply.py,2.92,0.115,2.71,3.22,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,39_Gemm_Scale_BatchNorm.py,0.285,0.0459,0.173,0.459,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,40_Matmul_Scaling_ResidualAdd.py,0.199,0.0478,0.114,0.542,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,41_Gemm_BatchNorm_GELU_GroupNorm_Mean_ReLU.py,0.337,0.0553,0.227,0.737,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,42_ConvTranspose2d_GlobalAvgPool_BiasAdd_LogSumExp_Sum_Multiply.py,0.188,0.0298,0.135,0.282,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,43_Conv3d_Max_LogSumExp_ReLU.py,1.07,0.035,1.04,1.39,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,44_ConvTranspose2d_Multiply_GlobalAvgPool_GlobalAvgPool_Mean.py,0.249,0.0173,0.201,0.349,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,45_Gemm_Sigmoid_Sum_LogSumExp.py,0.232,0.0363,0.128,0.356,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,46_Conv2d_Subtract_Tanh_Subtract_AvgPool.py,0.148,0.0296,0.108,0.297,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,47_Conv3d_Mish_Tanh.py,0.151,0.0191,0.13,0.273,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,48_Conv3d_Scaling_Tanh_Multiply_Sigmoid.py,0.688,0.0214,0.646,0.854,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,49_ConvTranspose3d_Softmax_Sigmoid.py,6.76,1.04,6.13,9.11,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,50_ConvTranspose3d_Scaling_AvgPool_BiasAdd_Scaling.py,12.2,0.448,11.9,14.2,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,51_Gemm_Subtract_GlobalAvgPool_LogSumExp_GELU_ResidualAdd.py,0.2,0.0367,0.135,0.298,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,52_Conv2d_Activation_BatchNorm.py,0.257,0.0745,0.157,0.679,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,53_Gemm_Scaling_Hardtanh_GELU.py,0.177,0.0321,0.13,0.318,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,54_Conv2d_Multiply_LeakyReLU_GELU.py,0.14,0.0328,0.0961,0.383,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,55_Matmul_MaxPool_Sum_Scale.py,0.241,0.0314,0.171,0.313,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,56_Matmul_Sigmoid_Sum.py,0.179,0.0352,0.086,0.305,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,57_Conv2d_ReLU_HardSwish.py,0.126,0.0393,0.0952,0.454,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,58_ConvTranspose3d_LogSumExp_HardSwish_Subtract_Clamp_Max.py,10.8,0.21,10.6,11.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,59_Matmul_Swish_Scaling.py,0.177,0.0478,0.126,0.547,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,60_ConvTranspose3d_Swish_GroupNorm_HardSwish.py,14.1,1.02,13.5,16.8,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,61_ConvTranspose3d_ReLU_GroupNorm.py,0.485,0.0589,0.436,0.885,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,62_Matmul_GroupNorm_LeakyReLU_Sum.py,0.252,0.0584,0.161,0.504,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,63_Gemm_ReLU_Divide.py,0.171,0.0318,0.127,0.273,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,64_Gemm_LogSumExp_LeakyReLU_LeakyReLU_GELU_GELU.py,0.159,0.0254,0.115,0.329,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,65_Conv2d_AvgPool_Sigmoid_Sum.py,0.174,0.028,0.119,0.269,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,66_Matmul_Dropout_Mean_Softmax.py,0.252,0.0886,0.128,0.519,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,67_Conv2d_GELU_GlobalAvgPool.py,0.142,0.0292,0.0846,0.25,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,68_Matmul_Min_Subtract.py,0.207,0.0774,0.121,0.504,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,69_Conv2d_HardSwish_ReLU.py,0.15,0.0408,0.0965,0.375,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,70_Gemm_Sigmoid_Scaling_ResidualAdd.py,0.177,0.048,0.124,0.304,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,71_Conv2d_Divide_LeakyReLU.py,0.123,0.0228,0.0588,0.203,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,72_ConvTranspose3d_BatchNorm_AvgPool_AvgPool.py,26.0,0.137,25.7,26.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,73_Conv2d_BatchNorm_Scaling.py,0.239,0.0349,0.186,0.41,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,74_ConvTranspose3d_LeakyReLU_Multiply_LeakyReLU_Max.py,3.19,0.041,3.15,3.48,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,75_Gemm_GroupNorm_Min_BiasAdd.py,0.248,0.0477,0.16,0.383,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,76_Gemm_Add_ReLU.py,0.141,0.0283,0.104,0.304,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,77_ConvTranspose3d_Scale_BatchNorm_GlobalAvgPool.py,1.72,0.0726,1.61,2.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,78_ConvTranspose3d_Max_Max_Sum.py,3.08,0.0483,3.04,3.4,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,79_Conv3d_Multiply_InstanceNorm_Clamp_Multiply_Max.py,0.591,0.0295,0.561,0.83,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,80_Gemm_Max_Subtract_GELU.py,0.162,0.0381,0.107,0.324,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,81_Gemm_Swish_Divide_Clamp_Tanh_Clamp.py,0.144,0.0314,0.1,0.283,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,82_Conv2d_Tanh_Scaling_BiasAdd_Max.py,0.171,0.029,0.116,0.325,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,83_Conv3d_GroupNorm_Min_Clamp_Dropout.py,0.815,0.0207,0.766,0.904,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,84_Gemm_BatchNorm_Scaling_Softmax.py,0.27,0.0552,0.189,0.539,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,85_Conv2d_GroupNorm_Scale_MaxPool_Clamp.py,0.187,0.0245,0.152,0.288,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,86_Matmul_Divide_GELU.py,0.14,0.0375,0.0978,0.388,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,87_Conv2d_Subtract_Subtract_Mish.py,0.134,0.0249,0.0881,0.268,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,88_Gemm_GroupNorm_Swish_Multiply_Swish.py,0.18,0.0362,0.119,0.336,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,89_ConvTranspose3d_MaxPool_Softmax_Subtract_Swish_Max.py,11.9,0.742,11.5,14.0,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,90_Conv3d_LeakyReLU_Sum_Clamp_GELU.py,0.595,0.0242,0.564,0.713,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,91_ConvTranspose2d_Softmax_BiasAdd_Scaling_Sigmoid.py,0.245,0.0297,0.217,0.461,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,92_Conv2d_GroupNorm_Tanh_HardSwish_ResidualAdd_LogSumExp.py,0.21,0.0361,0.152,0.359,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,93_ConvTranspose2d_Add_Min_GELU_Multiply.py,0.52,0.0373,0.44,0.809,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,94_Gemm_BiasAdd_Hardtanh_Mish_GroupNorm.py,0.156,0.0331,0.103,0.27,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,95_Matmul_Add_Swish_Tanh_GELU_Hardtanh.py,0.138,0.0351,0.106,0.374,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,96_ConvTranspose3d_Multiply_Max_GlobalAvgPool_Clamp.py,12.4,0.735,12.0,14.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,97_Matmul_BatchNorm_BiasAdd_Divide_Swish.py,0.215,0.0354,0.135,0.321,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,98_Matmul_AvgPool_GELU_Scale_Max.py,0.184,0.0468,0.116,0.451,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,99_Matmul_GELU_Softmax.py,0.164,0.0419,0.0947,0.445,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level2,100_ConvTranspose3d_Clamp_Min_Divide.py,1.83,0.215,1.51,2.3,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,1_MLP.py,0.137,0.0432,0.106,0.506,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,2_ShallowWideMLP.py,0.263,0.0624,0.125,0.376,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
level3,3_DeepNarrowMLP.py,0.318,0.0671,0.195,0.628,100,NVIDIA GeForce RTX 5090,cuda:0,baseline_time_torch_compile_inductor_max-autotune-no-cudagraphs.json
